symbol,date,open,high,low,close,volume
^TWII,2024-11-12,23276.759765625,23276.759765625,22981.76953125,22981.76953125,3983600
^TWII,2024-11-13,22894.91015625,23046.470703125,22860.23046875,22860.23046875,3491500
^TWII,2024-11-14,22821.0390625,22893.8203125,22619.7109375,22715.380859375,3593400
^TWII,2024-11-15,22767.109375,22940.80078125,22690.76953125,22742.76953125,3823100
^TWII,2024-11-18,22693.9609375,22781.76953125,22503.689453125,22546.5390625,3431100
^TWII,2024-11-19,22614.740234375,22906.689453125,22578.75,22848.80078125,3689400
^TWII,2024-11-20,22872.91015625,22977.560546875,22622.470703125,22688.359375,3757700
^TWII,2024-11-21,22671.66015625,22708.5703125,22490.279296875,22555.66015625,3395800
^TWII,2024-11-22,22799.529296875,23019.0390625,22799.529296875,22904.3203125,3505100
^TWII,2024-11-25,22996.05078125,23172.4296875,22948.369140625,22948.369140625,5048900
^TWII,2024-11-26,22789.599609375,22832.109375,22645.130859375,22678.759765625,2985600
^TWII,2024-11-27,22665.580078125,22743.990234375,22334.779296875,22334.779296875,3577000
^TWII,2024-11-28,22380.44921875,22413.25,22124.310546875,22298.900390625,3123400
^TWII,2024-11-29,22202.279296875,22429.859375,22055.380859375,22262.5,2801000
^TWII,2024-12-02,22456.5,22802.529296875,22456.5,22736.9296875,2812700
^TWII,2024-12-03,22972.30078125,23144.779296875,22972.30078125,23027.4609375,3099500
^TWII,2024-12-04,23126.080078125,23255.330078125,23034.69921875,23255.330078125,2836900
^TWII,2024-12-05,23308.2890625,23387.169921875,23225.310546875,23267.939453125,2847600
^TWII,2024-12-06,23278.6796875,23361.119140625,23137.619140625,23193.26953125,2954100
^TWII,2024-12-09,23287.7890625,23325.990234375,23172.220703125,23273.25,3209600
^TWII,2024-12-10,23228.259765625,23329.009765625,23071.4296875,23125.080078125,2908900
^TWII,2024-12-11,23108.359375,23108.359375,22880.5703125,22903.630859375,2760300
^TWII,2024-12-12,23050.640625,23189.2890625,23030.48046875,23046.80078125,3059200
^TWII,2024-12-13,23002.369140625,23097.51953125,22920.83984375,23020.48046875,3046000
^TWII,2024-12-16,23207.2109375,23264.400390625,22959.91015625,23039.900390625,3188400
^TWII,2024-12-17,23131.5703125,23223.509765625,23018.009765625,23018.009765625,3429100
^TWII,2024-12-18,23014.4296875,23211.169921875,22934.58984375,23168.669921875,3298300
^TWII,2024-12-19,22947.560546875,22947.560546875,22743.30078125,22932.25,3445900
^TWII,2024-12-20,22798.390625,22845.58984375,22510.25,22510.25,4683900
^TWII,2024-12-23,22811.560546875,23132.25,22811.560546875,23104.5390625,3504100
^TWII,2024-12-24,23260.740234375,23326.25,23120.240234375,23120.240234375,3344300
^TWII,2024-12-25,23226.349609375,23296.359375,23159.359375,23220.130859375,3073700
^TWII,2024-12-26,23276.080078125,23320.619140625,23241.939453125,23246.939453125,2941300
^TWII,2024-12-27,23251.279296875,23335.66015625,23204.349609375,23275.6796875,2416800
^TWII,2024-12-30,23274.259765625,23331.669921875,23159.69921875,23190.19921875,2483600
^TWII,2024-12-31,23094.0703125,23123.9609375,22972.990234375,23035.099609375,2572400
^TWII,2025-01-02,22975.7109375,23038.080078125,22713.630859375,22832.060546875,3148600
^TWII,2025-01-03,23018.560546875,23092.0703125,22905.400390625,22908.30078125,2828200
^TWII,2025-01-06,23131.7890625,23553.2890625,23131.7890625,23547.7109375,2957500
^TWII,2025-01-07,23824.720703125,23943.94921875,23651.26953125,23651.26953125,3207900
^TWII,2025-01-08,23522.2890625,23671.279296875,23388.630859375,23407.330078125,2606700
^TWII,2025-01-09,23406.720703125,23463.9609375,23081.130859375,23081.130859375,3399500
^TWII,2025-01-10,23067.4609375,23202.25,22989.669921875,23011.859375,2979400
^TWII,2025-01-13,23070.3203125,23070.3203125,22458.220703125,22488.330078125,3544500
^TWII,2025-01-14,22573.9609375,22797.51953125,22542.9296875,22797.51953125,2319000
^TWII,2025-01-15,22757.4609375,22777.33984375,22509.650390625,22514.5703125,2359800
^TWII,2025-01-16,22817.51953125,23147.689453125,22817.51953125,23025.099609375,2497000
^TWII,2025-01-17,23190.119140625,23209.880859375,22905.529296875,23148.080078125,2465000
^TWII,2025-01-20,23203.470703125,23346.640625,23176.4296875,23266.8203125,2168200
^TWII,2025-01-21,23266.8203125,23377.640625,23174.01953125,23300.009765625,0
^TWII,2025-01-22,23472.669921875,23642.080078125,23472.669921875,23525.41015625,2695000
^TWII,2025-02-03,22796.7109375,22796.7109375,22502.19921875,22694.7109375,3428900
^TWII,2025-02-04,22836.26953125,22934.310546875,22720.619140625,22793.9609375,2990000
^TWII,2025-02-05,22916.380859375,23249.330078125,22916.380859375,23161.580078125,2482200
^TWII,2025-02-06,23226.5,23348.419921875,23216.650390625,23316.599609375,2400700
^TWII,2025-02-07,23289.970703125,23478.26953125,23254.169921875,23478.26953125,2672200
^TWII,2025-02-10,23421.76953125,23448.16015625,23163.849609375,23252.140625,2706000
^TWII,2025-02-11,23321.919921875,23485.509765625,23289.759765625,23384.05078125,2956500
^TWII,2025-02-12,23449.310546875,23528.609375,23289.75,23289.75,3159400
^TWII,2025-02-13,23263.279296875,23413.099609375,23206.44921875,23399.41015625,3604700
^TWII,2025-02-14,23198.390625,23276.240234375,23142.94921875,23152.609375,3818900
^TWII,2025-02-17,23258.169921875,23510.6796875,23242.83984375,23505.330078125,3408200
^TWII,2025-02-18,23550.5,23666.109375,23454.08984375,23666.109375,3038600
^TWII,2025-02-19,23589.439453125,23683.4609375,23550.990234375,23604.080078125,3534600
^TWII,2025-02-20,23530.970703125,23576.7109375,23400.75,23487.4609375,3563200
^TWII,2025-02-21,23526.130859375,23732.580078125,23488.419921875,23730.25,3518400
^TWII,2025-02-24,23573.80078125,23605.220703125,23461.4296875,23565.310546875,3211200
^TWII,2025-02-25,23376.419921875,23376.419921875,23209.529296875,23285.720703125,3717900
^TWII,2025-02-26,23221.83984375,23431.240234375,23156.01953125,23402.55078125,3362900
^TWII,2025-02-27,23446.4609375,23487.73046875,23053.1796875,23053.1796875,5093000
^TWII,2025-03-03,22734.05078125,22775.01953125,22611.099609375,22756.25,3324900
^TWII,2025-03-04,22508.80078125,22700.939453125,22359.5,22596.880859375,3100900
^TWII,2025-03-05,22778.859375,22948.30078125,22757.220703125,22871.900390625,3075000
^TWII,2025-03-06,22930.109375,22979.970703125,22715.4296875,22715.4296875,2851500
^TWII,2025-03-07,22696.23046875,22747.109375,22542.080078125,22576.0703125,2987500
^TWII,2025-03-10,22548.98046875,22641.25,22407.5703125,22459.150390625,3078100
^TWII,2025-03-11,22126.060546875,22140.390625,21769.5703125,22071.08984375,3604700
^TWII,2025-03-12,22171.099609375,22391.470703125,22153.609375,22278.359375,3159800
^TWII,2025-03-13,22403.33984375,22552.4296875,21961.6796875,21961.6796875,3666300
^TWII,2025-03-14,21986.810546875,22074.029296875,21895.900390625,21968.05078125,3373300
^TWII,2025-03-17,22137.529296875,22306.830078125,22110.080078125,22118.630859375,2961500
^TWII,2025-03-18,22204.619140625,22327.099609375,22186.419921875,22271.669921875,2652000
^TWII,2025-03-19,22245.419921875,22247.66015625,21942.689453125,21960.830078125,2916300
^TWII,2025-03-20,22171.0,22377.259765625,22171.0,22377.259765625,2626000
^TWII,2025-03-21,22362.380859375,22366.94921875,22200.23046875,22209.099609375,3597700
^TWII,2025-03-24,22348.380859375,22380.73046875,22106.640625,22106.640625,2651400
^TWII,2025-03-25,22269.369140625,22414.01953125,22228.6796875,22273.189453125,2553000
^TWII,2025-03-26,22327.609375,22398.119140625,22235.890625,22260.2890625,2295800
^TWII,2025-03-27,22093.19921875,22093.19921875,21919.400390625,21951.759765625,2674800
^TWII,2025-03-28,21836.16015625,21836.16015625,21525.05078125,21602.890625,3242700
^TWII,2025-03-31,21254.630859375,21254.630859375,20695.900390625,20695.900390625,4034100
^TWII,2025-04-01,20884.529296875,21315.51953125,20884.529296875,21280.169921875,2753300
^TWII,2025-04-02,21313.76953125,21390.51953125,21235.990234375,21298.220703125,2300200
^TWII,2025-04-07,20153.5703125,20153.5703125,19212.01953125,19232.349609375,1558900
^TWII,2025-04-08,19064.470703125,19064.470703125,18180.48046875,18459.94921875,5839900
^TWII,2025-04-09,18337.439453125,18371.51953125,17306.970703125,17391.759765625,6177900
^TWII,2025-04-10,18256.470703125,19024.470703125,18256.470703125,19000.029296875,2659600
^TWII,2025-04-11,18772.5,19528.76953125,18418.19921875,19528.76953125,4766500
^TWII,2025-04-14,19686.6796875,20023.630859375,19508.9296875,19513.08984375,4176300
^TWII,2025-04-15,19609.900390625,19895.4296875,19576.150390625,19857.669921875,2866400
^TWII,2025-04-16,19737.08984375,19737.08984375,19453.140625,19468.0,2805300
^TWII,2025-04-17,19389.51953125,19478.0,19196.470703125,19338.73046875,2300500
^TWII,2025-04-18,19423.98046875,19499.279296875,19376.349609375,19395.029296875,2123700
^TWII,2025-04-21,19321.140625,19359.9609375,19080.599609375,19106.19921875,2325500
^TWII,2025-04-22,18990.859375,19059.650390625,18793.4296875,18793.4296875,2526000
^TWII,2025-04-23,19163.609375,19639.140625,19163.609375,19639.140625,2694600
^TWII,2025-04-24,19752.58984375,19752.58984375,19433.369140625,19478.810546875,2418200
^TWII,2025-04-25,19861.240234375,20012.26953125,19861.240234375,19872.73046875,2674500
^TWII,2025-04-28,19972.0703125,20073.75,19972.0703125,20034.41015625,2131000
^TWII,2025-04-29,20018.3203125,20232.630859375,20007.30078125,20232.630859375,2538500
^TWII,2025-04-30,20215.390625,20331.890625,20185.310546875,20235.029296875,2806300
^TWII,2025-05-02,20534.080078125,20787.640625,20534.080078125,20787.640625,2779300
^TWII,2025-05-05,20839.0390625,20885.5390625,20320.80078125,20532.990234375,3929000
^TWII,2025-05-06,20353.880859375,20623.849609375,20349.560546875,20522.58984375,3091500
^TWII,2025-05-07,20575.150390625,20685.279296875,20418.029296875,20546.490234375,2681400
^TWII,2025-05-08,20559.650390625,20747.279296875,20543.400390625,20543.400390625,2348100
^TWII,2025-05-09,20690.80078125,20915.0390625,20643.560546875,20915.0390625,2744700
^TWII,2025-05-12,20996.94921875,21176.130859375,20996.94921875,21129.5390625,2687300
^TWII,2025-05-13,21474.01953125,21626.279296875,21330.140625,21330.140625,3601900
^TWII,2025-05-14,21552.419921875,21782.869140625,21552.419921875,21782.869140625,3656500
^TWII,2025-05-15,21776.650390625,21821.009765625,21674.3203125,21730.25,3543000
^TWII,2025-05-16,21731.880859375,21854.5,21697.849609375,21843.689453125,3714600
^TWII,2025-05-19,21786.330078125,21786.330078125,21496.689453125,21523.830078125,3401200
^TWII,2025-05-20,21631.609375,21746.560546875,21517.099609375,21526.029296875,2908900
^TWII,2025-05-21,21603.580078125,21879.240234375,21603.580078125,21803.91015625,3078500
^TWII,2025-05-22,21733.8203125,21733.8203125,21585.310546875,21670.9609375,3137400
^TWII,2025-05-23,21766.240234375,21798.880859375,21559.779296875,21652.240234375,3065000
^TWII,2025-05-26,21577.640625,21688.44921875,21536.5703125,21536.5703125,3105400
^TWII,2025-05-27,21491.650390625,21558.470703125,21310.0,21336.5390625,3512400
^TWII,2025-05-28,21539.150390625,21634.369140625,21305.73046875,21357.720703125,3647300
^TWII,2025-05-29,21531.2890625,21605.259765625,21347.30078125,21347.30078125,5081700
^TWII,2025-06-02,21253.970703125,21256.099609375,20940.98046875,21002.7109375,3805400
^TWII,2025-06-03,21126.69921875,21303.2109375,21110.630859375,21126.9296875,3739600
^TWII,2025-06-04,21341.439453125,21618.08984375,21341.439453125,21618.08984375,4061200
^TWII,2025-06-05,21695.9296875,21738.9296875,21626.740234375,21674.4296875,3521900
^TWII,2025-06-06,21637.76953125,21702.4609375,21606.69921875,21660.66015625,2964300
^TWII,2025-06-09,21773.44921875,21866.26953125,21717.51953125,21790.2890625,3035200
^TWII,2025-06-10,21921.240234375,22294.859375,21921.240234375,22242.140625,3534000
^TWII,2025-06-11,22376.369140625,22470.099609375,22294.599609375,22470.099609375,3669800
^TWII,2025-06-12,22362.669921875,22390.169921875,22253.640625,22287.8203125,3060300
^TWII,2025-06-13,22215.5,22228.009765625,21984.359375,22072.94921875,3285000
^TWII,2025-06-16,22058.5703125,22094.599609375,21936.380859375,22049.900390625,2521300
^TWII,2025-06-17,22172.58984375,22331.689453125,22118.4609375,22211.58984375,3044000
^TWII,2025-06-18,22135.830078125,22370.25,22104.6796875,22356.73046875,3214600
^TWII,2025-06-19,22238.099609375,22249.400390625,21973.0390625,22003.5,3057900
^TWII,2025-06-20,21960.509765625,22089.48046875,21779.55078125,22045.740234375,4418300
^TWII,2025-06-23,21750.69921875,21801.3203125,21551.580078125,21732.01953125,3015300
^TWII,2025-06-24,22001.48046875,22201.05078125,22001.48046875,22188.759765625,3767600
^TWII,2025-06-25,22341.869140625,22444.509765625,22284.51953125,22430.609375,3405900
^TWII,2025-06-26,22425.390625,22587.669921875,22391.26953125,22492.33984375,3685100
^TWII,2025-06-27,22503.849609375,22580.080078125,22388.58984375,22580.080078125,3454100
^TWII,2025-06-30,22508.330078125,22558.94921875,22256.01953125,22256.01953125,3443500
^TWII,2025-07-01,22419.740234375,22730.759765625,22401.580078125,22553.720703125,3676400
^TWII,2025-07-02,22463.55078125,22577.740234375,22396.259765625,22577.740234375,2897200
^TWII,2025-07-03,22707.41015625,22816.19921875,22700.859375,22712.970703125,3368000
^TWII,2025-07-04,22756.55078125,22842.75,22500.970703125,22547.5,3270200
^TWII,2025-07-07,22550.140625,22550.5,22294.109375,22428.720703125,2570300
^TWII,2025-07-08,22375.650390625,22375.650390625,22190.4609375,22362.26953125,2661400
^TWII,2025-07-09,22253.169921875,22527.009765625,22211.099609375,22527.009765625,2907300
^TWII,2025-07-10,22566.509765625,22699.2890625,22513.349609375,22693.25,2829400
^TWII,2025-07-11,22602.810546875,22770.009765625,22601.94921875,22751.029296875,4446700
^TWII,2025-07-14,22679.1796875,22735.23046875,22525.66015625,22614.970703125,2557300
^TWII,2025-07-15,22618.4296875,22888.23046875,22588.259765625,22835.939453125,2696000
^TWII,2025-07-16,22967.509765625,23106.4296875,22923.119140625,23042.900390625,3171200
^TWII,2025-07-17,23042.970703125,23159.5390625,22923.369140625,23113.279296875,3078000
^TWII,2025-07-18,23345.720703125,23468.2109375,23276.01953125,23383.130859375,2995200
^TWII,2025-07-21,23314.2890625,23403.830078125,23243.7890625,23340.560546875,2784300
^TWII,2025-07-22,23301.66015625,23486.080078125,22985.900390625,22987.919921875,3764700
^TWII,2025-07-23,23063.5703125,23318.669921875,23063.5703125,23318.669921875,3346500
^TWII,2025-07-24,23373.669921875,23455.08984375,23295.310546875,23373.73046875,3659600
^TWII,2025-07-25,23454.58984375,23485.560546875,23308.44921875,23364.380859375,2946900
^TWII,2025-07-28,23477.099609375,23564.439453125,23350.73046875,23412.98046875,3255000
^TWII,2025-07-29,23414.359375,23422.169921875,23094.669921875,23201.51953125,3565200
^TWII,2025-07-30,23288.720703125,23461.720703125,23264.640625,23461.720703125,3352200
^TWII,2025-07-31,23523.58984375,23631.109375,23454.439453125,23542.51953125,3757100
^TWII,2025-08-01,23318.369140625,23484.2109375,23168.26953125,23434.380859375,3402400
^TWII,2025-08-04,23260.1796875,23378.939453125,23151.650390625,23378.939453125,3191500
^TWII,2025-08-05,23498.400390625,23671.83984375,23498.400390625,23660.58984375,3421400
^TWII,2025-08-06,23443.359375,23557.490234375,23433.529296875,23447.359375,3264600
^TWII,2025-08-07,23717.349609375,24050.5390625,23717.349609375,24003.76953125,3487700
^TWII,2025-08-08,24026.650390625,24131.4609375,23967.990234375,24021.259765625,3790600
^TWII,2025-08-11,23980.390625,24249.05078125,23887.25,24135.5,3851900
^TWII,2025-08-12,24182.83984375,24263.919921875,24065.4296875,24158.359375,4193700
^TWII,2025-08-13,24232.0390625,24406.939453125,24172.189453125,24370.01953125,4867300
^TWII,2025-08-14,24258.5,24389.509765625,24198.880859375,24238.099609375,4491700
^TWII,2025-08-15,24266.23046875,24385.560546875,24164.4296875,24334.48046875,4491700
^TWII,2025-08-18,24272.55078125,24515.650390625,24257.30078125,24482.51953125,4745200
^TWII,2025-08-19,24493.919921875,24551.419921875,24324.2890625,24353.5,4734800
^TWII,2025-08-20,24309.26953125,24309.26953125,23620.240234375,23625.439453125,4336000
^TWII,2025-08-21,23739.830078125,24011.5,23739.830078125,23962.130859375,3924400
^TWII,2025-08-22,24033.01953125,24071.650390625,23764.470703125,23764.470703125,3633100
^TWII,2025-08-25,24108.810546875,24362.01953125,24108.75,24277.380859375,3818800
^TWII,2025-08-26,24237.359375,24382.419921875,24113.029296875,24305.099609375,5104500
^TWII,2025-08-27,24449.810546875,24539.880859375,24410.080078125,24519.900390625,4022200
^TWII,2025-08-28,24468.119140625,24502.369140625,24236.44921875,24236.44921875,4093700
^TWII,2025-08-29,24438.029296875,24570.150390625,24233.099609375,24233.099609375,4230800
^TWII,2025-09-01,24143.369140625,24312.830078125,23885.41015625,24071.73046875,3978800
^TWII,2025-09-02,24113.900390625,24295.029296875,23890.330078125,24016.779296875,3621600
^TWII,2025-09-03,24036.880859375,24103.23046875,23925.490234375,24100.30078125,3208300
^TWII,2025-09-04,24235.26953125,24389.349609375,24168.16015625,24179.849609375,4098500
^TWII,2025-09-05,24244.259765625,24494.580078125,24244.259765625,24494.580078125,3935800
^TWII,2025-09-08,24610.849609375,24729.9609375,24547.380859375,24547.380859375,4221200
^TWII,2025-09-09,24650.4609375,24880.0703125,24650.4609375,24855.1796875,4235300
^TWII,2025-09-10,25032.880859375,25272.23046875,25032.880859375,25192.58984375,4503300
^TWII,2025-09-11,25509.30078125,25541.439453125,25174.130859375,25215.7109375,5159400
^TWII,2025-09-12,25349.69921875,25492.279296875,25349.69921875,25474.640625,4362700
^TWII,2025-09-15,25494.099609375,25519.939453125,25284.169921875,25357.16015625,3734300
^TWII,2025-09-16,25335.4609375,25664.810546875,25335.4609375,25629.640625,4224500
^TWII,2025-09-17,25543.91015625,25632.0703125,25422.9609375,25438.25,4404600
^TWII,2025-09-18,25543.169921875,25769.359375,25475.25,25769.359375,4746200
^TWII,2025-09-19,25794.66015625,25864.009765625,25578.369140625,25578.369140625,6041400
